,postseason,home_team_score,visitor_team_score,home_win,home_name,visitor_name,home_abbrev,visitor_abbrev,home_avg_points,home_avg_points_allowed,home_avg_difference,home_wins_percent,away_avg_points,away_avg_points_allowed,away_avg_difference,away_wins_percent,date
155,False,102,105,0,LA Clippers,Atlanta Hawks,LAC,ATL,109.66666666666667,115.0,-5.333333333333329,0.3333333333333333,115.2,115.0,0.20000000000000284,0.5,2025-11-10
156,False,109,119,0,Brooklyn Nets,Toronto Raptors,BKN,TOR,110.0,125.5,-15.5,0.1,119.3,117.1,2.200000000000003,0.5,2025-11-11
157,False,133,120,1,New York Knicks,Memphis Grizzlies,NYK,MEM,120.55555555555556,111.88888888888889,8.666666666666671,0.6666666666666666,113.72727272727273,118.63636363636364,-4.9090909090909065,0.36363636363636365,2025-11-11
158,False,102,100,1,Philadelphia 76ers,Boston Celtics,PHI,BOS,122.4,118.5,3.9000000000000057,0.6,112.81818181818181,110.36363636363636,2.4545454545454533,0.45454545454545453,2025-11-11
159,False,126,102,1,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,122.36363636363636,108.81818181818181,13.545454545454547,0.9090909090909091,115.9090909090909,113.63636363636364,2.2727272727272663,0.5454545454545454,2025-11-11
160,False,152,128,1,Utah Jazz,Indiana Pacers,UTA,IND,112.2,120.1,-7.8999999999999915,0.3,107.6,118.7,-11.100000000000009,0.1,2025-11-11
161,False,108,122,0,Sacramento Kings,Denver Nuggets,SAC,DEN,115.3,123.9,-8.600000000000009,0.3,124.22222222222223,111.0,13.222222222222229,0.7777777777777778,2025-11-11
162,False,111,100,1,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,118.2,121.0,-2.799999999999997,0.3,119.63636363636364,118.0909090909091,1.5454545454545467,0.6363636363636364,2025-11-12
163,False,124,113,1,Detroit Pistons,Chicago Bulls,DET,CHI,118.0,112.72727272727273,5.272727272727266,0.8181818181818182,119.2,118.4,0.7999999999999972,0.6,2025-11-12
164,False,107,124,0,New York Knicks,Orlando Magic,NYK,ORL,121.8,112.7,9.099999999999994,0.7,115.9090909090909,115.81818181818181,0.09090909090909349,0.45454545454545453,2025-11-12
165,False,131,95,1,Boston Celtics,Memphis Grizzlies,BOS,MEM,111.75,109.66666666666667,2.0833333333333286,0.4166666666666667,114.25,119.83333333333333,-5.583333333333329,0.3333333333333333,2025-11-12
166,False,116,130,0,Miami Heat,Cleveland Cavaliers,MIA,CLE,125.54545454545455,119.81818181818181,5.727272727272734,0.6363636363636364,122.27272727272727,117.63636363636364,4.636363636363626,0.6363636363636364,2025-11-12
167,False,135,112,1,Houston Rockets,Washington Wizards,HOU,WAS,122.77777777777777,113.11111111111111,9.666666666666657,0.6666666666666666,113.54545454545455,129.1818181818182,-15.63636363636364,0.09090909090909091,2025-11-12
168,False,117,125,0,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,108.0,121.3,-13.299999999999997,0.2,120.6,119.3,1.2999999999999972,0.5,2025-11-12
169,False,120,125,0,San Antonio Spurs,Golden State Warriors,SAS,GSW,119.3,111.3,8.0,0.8,114.75,114.66666666666667,0.0833333333333286,0.5,2025-11-12
170,False,114,123,0,Dallas Mavericks,Phoenix Suns,DAL,PHX,107.18181818181819,113.54545454545455,-6.36363636363636,0.2727272727272727,116.81818181818181,115.0,1.818181818181813,0.5454545454545454,2025-11-12
171,False,121,92,1,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,122.66666666666667,108.25,14.416666666666671,0.9166666666666666,118.0909090909091,116.54545454545455,1.5454545454545467,0.7272727272727273,2025-11-12
172,False,100,133,0,Sacramento Kings,Atlanta Hawks,SAC,ATL,114.63636363636364,123.72727272727273,-9.090909090909093,0.2727272727272727,114.27272727272727,113.81818181818181,0.45454545454545325,0.5454545454545454,2025-11-12
173,False,116,130,0,LA Clippers,Denver Nuggets,LAC,DEN,108.9,114.0,-5.099999999999994,0.3,124.0,110.7,13.299999999999997,0.8,2025-11-12
174,False,113,126,0,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,122.91666666666667,117.5,5.416666666666671,0.6666666666666666,119.27272727272727,116.36363636363636,2.9090909090909065,0.5454545454545454,2025-11-13
175,False,133,98,1,Phoenix Suns,Indiana Pacers,PHX,IND,117.33333333333333,114.91666666666667,2.416666666666657,0.5833333333333334,109.45454545454545,121.72727272727273,-12.27272727272728,0.09090909090909091,2025-11-13
176,False,122,132,0,Utah Jazz,Atlanta Hawks,UTA,ATL,115.81818181818181,120.81818181818181,-5.0,0.36363636363636365,115.83333333333333,112.66666666666667,3.166666666666657,0.5833333333333334,2025-11-13
177,False,140,132,1,New York Knicks,Miami Heat,NYK,MIA,120.45454545454545,113.72727272727273,6.7272727272727195,0.6363636363636364,124.75,120.66666666666667,4.083333333333329,0.5833333333333334,2025-11-14
178,False,105,98,1,Orlando Magic,Brooklyn Nets,ORL,BKN,116.58333333333333,115.08333333333333,1.5,0.5,109.9090909090909,124.9090909090909,-15.0,0.09090909090909091,2025-11-14
179,False,114,105,1,Detroit Pistons,Philadelphia 76ers,DET,PHI,118.5,112.75,5.75,0.8333333333333334,120.54545454545455,116.81818181818181,3.7272727272727337,0.6363636363636364,2025-11-14
180,False,140,116,1,Houston Rockets,Portland Trail Blazers,HOU,POR,124.0,113.0,11.0,0.7,121.0,119.0909090909091,1.9090909090909065,0.5454545454545454,2025-11-14
181,False,147,134,1,Milwaukee Bucks,Charlotte Hornets,MIL,CHA,118.0,117.5,0.5,0.5833333333333334,117.54545454545455,119.0909090909091,-1.5454545454545467,0.36363636363636365,2025-11-14
182,False,124,110,1,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,121.18181818181819,115.72727272727273,5.454545454545453,0.6363636363636364,113.41666666666667,124.5,-11.083333333333329,0.25,2025-11-14
183,False,104,118,0,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,108.81818181818181,121.63636363636364,-12.818181818181827,0.18181818181818182,115.91666666666667,116.91666666666667,-1.0,0.6666666666666666,2025-11-14
184,False,127,133,0,Dallas Mavericks,LA Clippers,DAL,LAC,107.75,114.33333333333333,-6.583333333333329,0.25,109.54545454545455,115.45454545454545,-5.9090909090909065,0.2727272727272727,2025-11-14
185,False,108,109,0,San Antonio Spurs,Golden State Warriors,SAS,GSW,119.36363636363636,112.54545454545455,6.818181818181813,0.7272727272727273,115.53846153846153,115.07692307692308,0.4615384615384528,0.5384615384615384,2025-11-14
186,False,108,100,1,Cleveland Cavaliers,Memphis Grizzlies,CLE,MEM,122.15384615384616,118.15384615384616,4.0,0.6153846153846154,112.76923076923077,120.6923076923077,-7.92307692307692,0.3076923076923077,2025-11-15
187,False,96,109,0,Charlotte Hornets,Oklahoma City Thunder,CHA,OKC,118.91666666666667,121.41666666666667,-2.5,0.3333333333333333,122.53846153846153,107.0,15.538461538461533,0.9230769230769231,2025-11-15
188,False,111,129,0,Indiana Pacers,Toronto Raptors,IND,TOR,108.5,122.66666666666667,-14.166666666666671,0.08333333333333333,119.83333333333333,116.08333333333333,3.75,0.5833333333333334,2025-11-15
189,False,95,119,0,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,120.23076923076923,118.76923076923077,1.4615384615384528,0.6153846153846154,116.07692307692308,115.92307692307692,0.1538461538461604,0.6923076923076923,2025-11-15
190,False,112,123,0,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,121.41666666666667,115.25,6.166666666666671,0.6666666666666666,124.54545454545455,111.18181818181819,13.36363636363636,0.8181818181818182,2025-11-15
191,False,121,118,1,Boston Celtics,LA Clippers,BOS,LAC,113.23076923076923,108.53846153846153,4.692307692307693,0.46153846153846156,111.5,116.41666666666667,-4.916666666666671,0.3333333333333333,2025-11-16
192,False,123,110,1,San Antonio Spurs,Sacramento Kings,SAS,SAC,118.41666666666667,112.25,6.166666666666671,0.6666666666666666,113.15384615384616,124.46153846153847,-11.307692307692307,0.23076923076923078,2025-11-16
193,False,106,129,0,Washington Wizards,Brooklyn Nets,WAS,BKN,113.41666666666667,129.66666666666666,-16.249999999999986,0.08333333333333333,108.91666666666667,123.25,-14.333333333333329,0.08333333333333333,2025-11-16
194,False,117,113,1,Houston Rockets,Orlando Magic,HOU,ORL,125.45454545454545,113.27272727272727,12.181818181818187,0.7272727272727273,115.6923076923077,113.76923076923077,1.9230769230769198,0.5384615384615384,2025-11-16
195,False,106,124,0,New Orleans Pelicans,Golden State Warriors,NOP,GSW,108.41666666666667,121.33333333333333,-12.916666666666657,0.16666666666666666,115.07142857142857,114.57142857142857,0.5,0.5714285714285714,2025-11-16
196,False,138,133,1,Dallas Mavericks,Portland Trail Blazers,DAL,POR,109.23076923076923,115.76923076923077,-6.538461538461547,0.23076923076923078,120.58333333333333,120.83333333333333,-0.25,0.5,2025-11-16
197,False,122,124,0,Phoenix Suns,Atlanta Hawks,PHX,ATL,118.53846153846153,113.61538461538461,4.92307692307692,0.6153846153846154,117.07692307692308,113.38461538461539,3.6923076923076934,0.6153846153846154,2025-11-16
198,False,150,147,1,Utah Jazz,Chicago Bulls,UTA,CHI,116.33333333333333,121.75,-5.416666666666671,0.3333333333333333,118.63636363636364,118.9090909090909,-0.27272727272726627,0.5454545454545454,2025-11-16
199,False,118,106,1,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,121.14285714285714,116.85714285714286,4.285714285714278,0.6428571428571429,118.42857142857143,118.78571428571429,-0.3571428571428612,0.5714285714285714,2025-11-17
200,False,127,112,1,Detroit Pistons,Indiana Pacers,DET,IND,118.15384615384616,112.15384615384616,6.0,0.8461538461538461,108.6923076923077,123.15384615384616,-14.461538461538467,0.07692307692307693,2025-11-17
201,False,110,108,1,Philadelphia 76ers,LA Clippers,PHI,LAC,119.25,116.58333333333333,2.6666666666666714,0.5833333333333334,112.0,116.76923076923077,-4.769230769230774,0.3076923076923077,2025-11-17
202,False,115,113,1,Miami Heat,New York Knicks,MIA,NYK,125.3076923076923,122.15384615384616,3.153846153846146,0.5384615384615384,122.08333333333333,115.25,6.833333333333329,0.6666666666666666,2025-11-17
203,False,110,108,1,Toronto Raptors,Charlotte Hornets,TOR,CHA,120.53846153846153,115.6923076923077,4.84615384615384,0.6153846153846154,117.15384615384616,120.46153846153847,-3.3076923076923066,0.3076923076923077,2025-11-17
204,False,120,96,1,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,120.6923076923077,115.84615384615384,4.846153846153854,0.6153846153846154,111.28571428571429,117.0,-5.714285714285708,0.2857142857142857,2025-11-17
205,False,109,126,0,New Orleans Pelicans,Oklahoma City Thunder,NOP,OKC,108.23076923076923,121.53846153846153,-13.307692307692307,0.15384615384615385,121.57142857142857,106.21428571428571,15.357142857142861,0.9285714285714286,2025-11-17
206,False,127,130,0,Denver Nuggets,Chicago Bulls,DEN,CHI,124.41666666666667,111.25,13.166666666666671,0.8333333333333334,121.0,121.5,-0.5,0.5,2025-11-17
207,False,121,113,1,Orlando Magic,Golden State Warriors,ORL,GSW,115.5,114.0,1.5,0.5,115.66666666666667,114.0,1.6666666666666714,0.6,2025-11-18
208,False,99,113,0,Brooklyn Nets,Boston Celtics,BKN,BOS,110.46153846153847,121.92307692307692,-11.461538461538453,0.15384615384615385,113.78571428571429,109.21428571428571,4.571428571428584,0.5,2025-11-18
209,False,112,120,0,Atlanta Hawks,Detroit Pistons,ATL,DET,117.57142857142857,114.0,3.5714285714285694,0.6428571428571429,118.78571428571429,112.14285714285714,6.642857142857153,0.8571428571428571,2025-11-18
210,False,111,101,1,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,118.76923076923077,112.07692307692308,6.692307692307693,0.6923076923076923,111.85714285714286,119.78571428571429,-7.928571428571431,0.2857142857142857,2025-11-18
211,False,140,126,1,Los Angeles Lakers,Utah Jazz,LAL,UTA,116.28571428571429,114.42857142857143,1.8571428571428612,0.7142857142857143,118.92307692307692,123.6923076923077,-4.769230769230774,0.38461538461538464,2025-11-18
212,False,110,127,0,Portland Trail Blazers,Phoenix Suns,POR,PHX,121.53846153846153,122.15384615384616,-0.6153846153846274,0.46153846153846156,118.78571428571429,114.35714285714286,4.428571428571431,0.5714285714285714,2025-11-18
213,False,104,114,0,Cleveland Cavaliers,Houston Rockets,CLE,HOU,120.93333333333334,116.13333333333334,4.799999999999997,0.6666666666666666,124.75,113.25,11.5,0.75,2025-11-19
214,False,127,118,1,Indiana Pacers,Charlotte Hornets,IND,CHA,108.92857142857143,123.42857142857143,-14.5,0.07142857142857142,116.5,119.71428571428571,-3.214285714285708,0.2857142857142857,2025-11-19
215,False,110,96,1,Miami Heat,Golden State Warriors,MIA,GSW,124.57142857142857,121.5,3.0714285714285694,0.5714285714285714,115.5,114.4375,1.0625,0.5625,2025-11-19
216,False,112,121,0,Philadelphia 76ers,Toronto Raptors,PHI,TOR,118.53846153846153,115.92307692307692,2.615384615384613,0.6153846153846154,119.78571428571429,115.14285714285714,4.642857142857153,0.6428571428571429,2025-11-19
217,False,120,109,1,Minnesota Timberwolves,Washington Wizards,MIN,WAS,120.64285714285714,114.42857142857143,6.214285714285708,0.6428571428571429,112.84615384615384,129.6153846153846,-16.769230769230774,0.07692307692307693,2025-11-19
218,False,118,125,0,New Orleans Pelicans,Denver Nuggets,NOP,DEN,108.28571428571429,121.85714285714286,-13.57142857142857,0.14285714285714285,124.61538461538461,112.6923076923077,11.92307692307692,0.7692307692307693,2025-11-19
219,False,113,99,1,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,121.86666666666666,106.4,15.466666666666654,0.9333333333333333,112.92857142857143,124.35714285714286,-11.42857142857143,0.21428571428571427,2025-11-19
220,False,111,113,0,Dallas Mavericks,New York Knicks,DAL,NYK,110.26666666666667,117.2,-6.933333333333337,0.26666666666666666,121.38461538461539,115.23076923076923,6.15384615384616,0.6153846153846154,2025-11-19
221,False,121,122,0,Portland Trail Blazers,Chicago Bulls,POR,CHI,120.71428571428571,122.5,-1.7857142857142918,0.42857142857142855,121.6923076923077,121.92307692307692,-0.2307692307692264,0.5384615384615384,2025-11-19
222,False,129,101,1,Orlando Magic,LA Clippers,ORL,LAC,115.86666666666666,113.93333333333334,1.933333333333323,0.5333333333333333,111.71428571428571,116.28571428571429,-4.571428571428584,0.2857142857142857,2025-11-20
223,False,137,96,1,Memphis Grizzlies,Sacramento Kings,MEM,SAC,111.13333333333334,119.2,-8.066666666666663,0.26666666666666666,112.0,123.6,-11.599999999999994,0.2,2025-11-20
224,False,114,123,0,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,117.6,118.73333333333333,-1.13333333333334,0.5333333333333333,118.07142857142857,116.28571428571429,1.7857142857142776,0.5714285714285714,2025-11-20
225,False,135,126,1,San Antonio Spurs,Atlanta Hawks,SAS,ATL,118.21428571428571,111.28571428571429,6.928571428571416,0.7142857142857143,117.2,114.4,2.799999999999997,0.6,2025-11-20
226,False,120,109,1,Cleveland Cavaliers,Indiana Pacers,CLE,IND,119.875,116.0,3.875,0.625,110.13333333333334,123.06666666666666,-12.933333333333323,0.13333333333333333,2025-11-21
227,False,105,113,0,Boston Celtics,Brooklyn Nets,BOS,BKN,113.73333333333333,108.53333333333333,5.200000000000003,0.5333333333333333,109.64285714285714,121.28571428571429,-11.642857142857153,0.14285714285714285,2025-11-21
228,False,140,110,1,Toronto Raptors,Washington Wizards,TOR,WAS,119.86666666666666,114.93333333333334,4.933333333333323,0.6666666666666666,112.57142857142857,128.92857142857142,-16.357142857142847,0.07142857142857142,2025-11-21
229,False,107,143,0,Chicago Bulls,Miami Heat,CHI,MIA,121.71428571428571,121.85714285714286,-0.142857142857153,0.5714285714285714,123.6,119.8,3.799999999999997,0.6,2025-11-21
230,False,118,115,1,Dallas Mavericks,New Orleans Pelicans,DAL,NOP,110.3125,116.9375,-6.625,0.25,108.93333333333334,122.06666666666666,-13.133333333333326,0.13333333333333333,2025-11-21
231,False,114,113,1,Phoenix Suns,Minnesota Timberwolves,PHX,MIN,119.33333333333333,114.06666666666666,5.266666666666666,0.6,120.6,114.06666666666666,6.533333333333331,0.6666666666666666,2025-11-21
232,False,109,112,0,Houston Rockets,Denver Nuggets,HOU,DEN,123.92307692307692,112.53846153846153,11.384615384615387,0.7692307692307693,124.64285714285714,113.07142857142857,11.57142857142857,0.7857142857142857,2025-11-21
233,False,112,144,0,Utah Jazz,Oklahoma City Thunder,UTA,OKC,119.42857142857143,124.85714285714286,-5.428571428571431,0.35714285714285715,121.3125,105.9375,15.375,0.9375,2025-11-21
234,False,123,127,0,Golden State Warriors,Portland Trail Blazers,GSW,POR,114.3529411764706,114.17647058823529,0.17647058823530415,0.5294117647058824,120.73333333333333,122.46666666666667,-1.7333333333333343,0.4,2025-11-21
235,False,116,131,0,Charlotte Hornets,LA Clippers,CHA,LAC,116.6,120.2,-3.6000000000000085,0.26666666666666666,111.0,117.13333333333334,-6.13333333333334,0.26666666666666666,2025-11-22
236,False,133,121,1,Orlando Magic,New York Knicks,ORL,NYK,116.6875,113.125,3.5625,0.5625,120.78571428571429,114.92857142857143,5.857142857142861,0.6428571428571429,2025-11-22
237,False,98,115,0,New Orleans Pelicans,Atlanta Hawks,NOP,ATL,109.3125,121.8125,-12.5,0.125,117.75,115.6875,2.0625,0.5625,2025-11-22
238,False,121,120,1,Chicago Bulls,Washington Wizards,CHI,WAS,120.73333333333333,123.26666666666667,-2.5333333333333314,0.5333333333333333,112.4,129.66666666666666,-17.26666666666665,0.06666666666666667,2025-11-22
239,False,116,129,0,Milwaukee Bucks,Detroit Pistons,MIL,DET,117.375,119.0,-1.625,0.5,118.86666666666666,112.13333333333334,6.73333333333332,0.8666666666666667,2025-11-22
240,False,96,102,0,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,110.76470588235294,116.82352941176471,-6.058823529411768,0.29411764705882354,112.75,117.75,-5.0,0.3125,2025-11-22
241,False,123,128,0,Denver Nuggets,Sacramento Kings,DEN,SAC,123.8,112.8,11.0,0.8,111.0,124.4375,-13.4375,0.1875,2025-11-22
242,False,117,127,0,Philadelphia 76ers,Miami Heat,PHI,MIA,118.4,116.13333333333334,2.2666666666666657,0.6,124.8125,119.0,5.8125,0.625,2025-11-23
243,False,113,110,1,Atlanta Hawks,Charlotte Hornets,ATL,CHA,117.58823529411765,114.6470588235294,2.941176470588246,0.5882352941176471,116.5625,120.875,-4.3125,0.25,2025-11-23
244,False,138,129,1,Boston Celtics,Orlando Magic,BOS,ORL,113.1875,108.8125,4.375,0.5,117.6470588235294,113.58823529411765,4.058823529411754,0.5882352941176471,2025-11-23
245,False,120,105,1,Cleveland Cavaliers,LA Clippers,CLE,LAC,119.88235294117646,115.58823529411765,4.294117647058812,0.6470588235294118,112.25,117.0625,-4.8125,0.3125,2025-11-23
246,False,119,109,1,Toronto Raptors,Brooklyn Nets,TOR,BKN,121.125,114.625,6.5,0.6875,109.86666666666666,120.2,-10.333333333333343,0.2,2025-11-23
247,False,122,95,1,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,122.6470588235294,106.29411764705883,16.35294117647058,0.9411764705882353,121.125,122.5,-1.375,0.4375,2025-11-23
248,False,111,102,1,Phoenix Suns,San Antonio Spurs,PHX,SAS,119.0,114.0,5.0,0.625,119.33333333333333,112.26666666666667,7.066666666666663,0.7333333333333333,2025-11-23
249,False,106,108,0,Utah Jazz,Los Angeles Lakers,UTA,LAL,118.93333333333334,126.13333333333334,-7.200000000000003,0.3333333333333333,117.86666666666666,115.2,2.666666666666657,0.7333333333333333,2025-11-23
250,False,117,122,0,Indiana Pacers,Detroit Pistons,IND,DET,110.0625,122.875,-12.8125,0.125,119.5,112.375,7.125,0.875,2025-11-24
251,False,110,99,1,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,121.0,114.29411764705883,6.705882352941174,0.7058823529411765,119.88888888888889,115.0,4.888888888888886,0.6666666666666666,2025-11-24
252,False,100,113,0,Brooklyn Nets,New York Knicks,BKN,NYK,109.8125,120.125,-10.3125,0.1875,120.8,116.13333333333334,4.666666666666657,0.6,2025-11-24
253,False,106,102,1,Miami Heat,Dallas Mavericks,MIA,DAL,124.94117647058823,118.88235294117646,6.058823529411768,0.6470588235294118,109.94444444444444,116.0,-6.055555555555557,0.2777777777777778,2025-11-24
254,False,115,125,0,Memphis Grizzlies,Denver Nuggets,MEM,DEN,112.11764705882354,116.47058823529412,-4.35294117647058,0.35294117647058826,123.75,113.75,10.0,0.75,2025-11-24
255,False,103,115,0,Milwaukee Bucks,Portland Trail Blazers,MIL,POR,117.29411764705883,119.58823529411765,-2.294117647058826,0.47058823529411764,119.58823529411765,122.47058823529412,-2.882352941176464,0.4117647058823529,2025-11-24
256,False,143,130,1,New Orleans Pelicans,Chicago Bulls,NOP,CHI,108.6470588235294,121.41176470588235,-12.764705882352942,0.11764705882352941,120.75,123.0625,-2.3125,0.5625,2025-11-24
257,False,92,114,0,Phoenix Suns,Houston Rockets,PHX,HOU,118.52941176470588,113.29411764705883,5.235294117647058,0.6470588235294118,122.85714285714286,112.5,10.357142857142861,0.7142857142857143,2025-11-24
258,False,134,117,1,Golden State Warriors,Utah Jazz,GSW,UTA,114.83333333333333,114.88888888888889,-0.055555555555557135,0.5,118.125,125.0,-6.875,0.3125,2025-11-24
259,False,117,112,1,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,112.0,124.3529411764706,-12.352941176470594,0.23529411764705882,120.125,114.0625,6.0625,0.625,2025-11-24
260,False,132,113,1,Washington Wizards,Atlanta Hawks,WAS,ATL,112.875,129.125,-16.25,0.0625,117.33333333333333,114.38888888888889,2.944444444444443,0.6111111111111112,2025-11-25
261,False,103,144,0,Philadelphia 76ers,Orlando Magic,PHI,ORL,118.3125,116.8125,1.5,0.5625,118.27777777777777,114.94444444444444,3.3333333333333286,0.5555555555555556,2025-11-25
262,False,135,118,1,Los Angeles Lakers,LA Clippers,LAL,LAC,117.25,114.625,2.625,0.75,111.82352941176471,117.23529411764706,-5.411764705882348,0.29411764705882354,2025-11-25
263,False,117,114,1,Boston Celtics,Detroit Pistons,BOS,DET,114.6470588235294,110.0,4.647058823529406,0.5294117647058824,119.6470588235294,112.6470588235294,7.0,0.8823529411764706,2025-11-26
264,False,101,129,0,Charlotte Hornets,New York Knicks,CHA,NYK,116.17647058823529,120.41176470588235,-4.235294117647058,0.23529411764705882,120.3125,115.125,5.1875,0.625,2025-11-26
265,False,106,103,1,Miami Heat,Milwaukee Bucks,MIA,MIL,123.88888888888889,117.94444444444444,5.944444444444443,0.6666666666666666,116.5,119.33333333333333,-2.8333333333333286,0.4444444444444444,2025-11-26
266,False,97,95,1,Toronto Raptors,Indiana Pacers,TOR,IND,120.38888888888889,113.44444444444444,6.944444444444443,0.7222222222222222,110.47058823529412,122.82352941176471,-12.352941176470594,0.11764705882352941,2025-11-26
